cnpj,cnpj_formatado,razao_social,nome_fantasia,setor,categoria_cvm,situacao_cvm,site_ri,email,municipio,uf,tipo_emissor,descricao
02221531000130,02.221.531/0001-30,RODONORTE CONCES.DE RODOV. INTEGRADAS SA,RODONORTE CONCES.DE RODOV. INTEGRADAS SA,Transporte e Logística,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,RODONORTE CONCES.DE RODOV. INTEGRADAS SA é devedor/emissor de ativos de renda fixa no mercado de capitais.
02222736000130,02.222.736/0001-30,EMPRESA CONCESSIONARIA DE RODOVIAS DO NORTE S.A. - ECONORTE,EMPRESA CONCESSIONARIA DE RODOVIAS DO NORTE S.A. - ECONORTE,Transporte e Logística,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,EMPRESA CONCESSIONARIA DE RODOVIAS DO NORTE S.A. - ECONORTE é devedor/emissor de ativos de renda fixa no mercado de capitais.
02271463000113,02.271.463/0001-13,CROMEX S/A,CROMEX S/A,Química e Petroquímica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,CROMEX S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
02291077000193,02.291.077/0001-93,PRODUTORES ENERGETICOS DE MANSO S/A - PROMAN,PRODUTORES ENERGETICOS DE MANSO S/A - PROMAN,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,PRODUTORES ENERGETICOS DE MANSO S/A - PROMAN é devedor/emissor de ativos de renda fixa no mercado de capitais.
02305131000102,02.305.131/0001-02,PANTANAL PLAZA SHOPPING S/A,PANTANAL PLAZA SHOPPING S/A,Serviços Imobiliários,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,PANTANAL PLAZA SHOPPING S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
02312666000100,02.312.666/0001-00,FG TRUST S/A,FG TRUST S/A,Construção Civil,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,FG TRUST S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
02390435000115,02.390.435/0001-15,ECOPORTO SANTOS S/A,ECOPORTO SANTOS S/A,Transporte e Logística,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,ECOPORTO SANTOS S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
02400344000113,02.400.344/0001-13,BONSUCESSO HOLDING FINANCEIRA S/A,BONSUCESSO HOLDING FINANCEIRA S/A,Financeiro,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,BONSUCESSO HOLDING FINANCEIRA S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
02415408000150,02.415.408/0001-50,CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO - VIAOESTE S.A.,CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO - VIAOESTE S.A.,Transporte e Logística,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO - VIAOESTE S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
02417464000123,02.417.464/0001-23,RENOVIAS CONCESSIONARIA S/A,RENOVIAS CONCESSIONARIA S/A,Transporte e Logística,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,RENOVIAS CONCESSIONARIA S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
02421421000111,02.421.421/0001-11,TIM S.A.,TIM S.A.,TI e Telecomunicações,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,TIM S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
02509186000134,02.509.186/0001-34,TRIANGULO DO SOL AUTO - ESTRADAS S/A,TRIANGULO DO SOL AUTO - ESTRADAS S/A,Transporte e Logística,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,TRIANGULO DO SOL AUTO - ESTRADAS S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
02538798000155,02.538.798/0001-55,QUEIROZ GALVAO S/A,QUEIROZ GALVAO S/A,Empreendimentos e Participações,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,QUEIROZ GALVAO S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
02558157000162,02.558.157/0001-62,TELEFONICA BRASIL S/A,TELEFONICA BRASIL S/A,TI e Telecomunicações,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,TELEFONICA BRASIL S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
02560878000107,02.560.878/0001-07,HOSPITAL ANCHIETA S.A.,HOSPITAL ANCHIETA S.A.,Assistência Médica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,HOSPITAL ANCHIETA S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
02599378000189,02.599.378/0001-89,SUPERBAC INDUSTRIA E COMERCIO DE FERTILIZANTES S/A,SUPERBAC INDUSTRIA E COMERCIO DE FERTILIZANTES S/A,Química e Petroquímica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,SUPERBAC INDUSTRIA E COMERCIO DE FERTILIZANTES S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
02639850000160,02.639.850/0001-60,TVV TERMINAL DE VILA VELHA S.A.,TVV TERMINAL DE VILA VELHA S.A.,Transporte e Logística,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,TVV TERMINAL DE VILA VELHA S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
02679185000138,02.679.185/0001-38,AUTOVIAS S/A,AUTOVIAS S/A,Transporte e Logística,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,AUTOVIAS S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
02724983000134,02.724.983/0001-34,SANESALTO SANEAMENTO S/A,SANESALTO SANEAMENTO S/A,Saneamento,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,SANESALTO SANEAMENTO S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
02735385000160,02.735.385/0001-60,SUPERVIA-CONCESSIONARIA DE TRANSPORTE FERROVIARIO S.A,SUPERVIA-CONCESSIONARIA DE TRANSPORTE FERROVIARIO S.A,Transporte e Logística,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,SUPERVIA-CONCESSIONARIA DE TRANSPORTE FERROVIARIO S.A é devedor/emissor de ativos de renda fixa no mercado de capitais.
02808298000196,02.808.298/0001-96,ELERA RENOVAVEIS S.A.,ELERA RENOVAVEIS S.A.,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,ELERA RENOVAVEIS S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
02814497000107,02.814.497/0001-07,CIMED INDUSTRIA S.A,CIMED INDUSTRIA S.A,Renda Fixa / Crédito Privado,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,CIMED INDUSTRIA S.A é devedor/emissor de ativos de renda fixa no mercado de capitais.
02860694000162,02.860.694/0001-62,T4F ENTRETENIMENTO S/A,T4F ENTRETENIMENTO S/A,Outros Serviços,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,T4F ENTRETENIMENTO S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
02950811000189,02.950.811/0001-89,PDG REALTY S/A EMPREENDIMENTOS E PARTICIPACOES,PDG REALTY S/A EMPREENDIMENTOS E PARTICIPACOES,Construção Civil,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,PDG REALTY S/A EMPREENDIMENTOS E PARTICIPACOES é devedor/emissor de ativos de renda fixa no mercado de capitais.
02986755000132,02.986.755/0001-32,LC-EH PARTICIPACOES E EMPREENDIMENTOS S.A.,LC-EH PARTICIPACOES E EMPREENDIMENTOS S.A.,Empreendimentos e Participações,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,LC-EH PARTICIPACOES E EMPREENDIMENTOS S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
03147393000159,03.147.393/0001-59,ESTRE AMBIENTAL S.A.,ESTRE AMBIENTAL S.A.,Saneamento,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,ESTRE AMBIENTAL S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
03264294000157,03.264.294/0001-57,CHEMBRO QUIMICA S/A,CHEMBRO QUIMICA S/A,Química e Petroquímica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,CHEMBRO QUIMICA S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
03286888000169,03.286.888/0001-69,SOTRAN S.A. LOGISTICA E TRANSPORTE,SOTRAN S.A. LOGISTICA E TRANSPORTE,Transporte e Logística,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,SOTRAN S.A. LOGISTICA E TRANSPORTE é devedor/emissor de ativos de renda fixa no mercado de capitais.
03356967000107,03.356.967/0001-07,CAMPOS NOVOS ENERGIA S/A,CAMPOS NOVOS ENERGIA S/A,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,CAMPOS NOVOS ENERGIA S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
03407049000151,03.407.049/0001-51,VOTORANTIM S.A.,VOTORANTIM S.A.,Renda Fixa / Crédito Privado,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,VOTORANTIM S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
03460864000184,03.460.864/0001-84,LAJEADO ENERGIA S.A.,LAJEADO ENERGIA S.A.,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,LAJEADO ENERGIA S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
03505185000184,03.505.185/0001-84,CRVR - RIOGRANDENSE VALORIZACAO DE RESIDUOS S.A,CRVR - RIOGRANDENSE VALORIZACAO DE RESIDUOS S.A,Outros Serviços,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,CRVR - RIOGRANDENSE VALORIZACAO DE RESIDUOS S.A é devedor/emissor de ativos de renda fixa no mercado de capitais.
03549807000176,03.549.807/0001-76,PADTEC S.A,PADTEC S.A,TI e Telecomunicações,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,PADTEC S.A é devedor/emissor de ativos de renda fixa no mercado de capitais.
03559006000191,03.559.006/0001-91,PETROBRAS DISTRIBUIDORA S.A.,PETROBRAS DISTRIBUIDORA S.A.,Renda Fixa / Crédito Privado,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,PETROBRAS DISTRIBUIDORA S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
03559174000187,03.559.174/0001-87,MULTIHEMO SERVICOS MEDICOS S/A,MULTIHEMO SERVICOS MEDICOS S/A,Assistência Médica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,MULTIHEMO SERVICOS MEDICOS S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
03573381000196,03.573.381/0001-96,TANGARA ENERGIA S.A.,TANGARA ENERGIA S.A.,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,TANGARA ENERGIA S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
03643134000119,03.643.134/0001-19,CONCESSIONARIA LITORAL NORTE S.A.,CONCESSIONARIA LITORAL NORTE S.A.,Transporte e Logística,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,CONCESSIONARIA LITORAL NORTE S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
03755215000100,03.755.215/0001-00,DIVCOM SA,DIVCOM SA,Assistência Médica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,DIVCOM SA é devedor/emissor de ativos de renda fixa no mercado de capitais.
03758318000124,03.758.318/0001-24,INVESTIMENTOS E PARTICIPACOES EM INFRA-ESTRUTURA S/A - INVEPAR,INVESTIMENTOS E PARTICIPACOES EM INFRA-ESTRUTURA S/A - INVEPAR,Transporte e Logística,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,INVESTIMENTOS E PARTICIPACOES EM INFRA-ESTRUTURA S/A - INVEPAR é devedor/emissor de ativos de renda fixa no mercado de capitais.
03785640000142,03.785.640/0001-42,SANTA COLOMBA AGROPECUARIA S.A.,SANTA COLOMBA AGROPECUARIA S.A.,Empreendimentos e Participações,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,SANTA COLOMBA AGROPECUARIA S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
03795050000109,03.795.050/0001-09,TERMOPERNAMBUCO S.A,TERMOPERNAMBUCO S.A,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,TERMOPERNAMBUCO S.A é devedor/emissor de ativos de renda fixa no mercado de capitais.
03818379000130,03.818.379/0001-30,SABER SERVICOS EDUCACIONAIS S.A.,SABER SERVICOS EDUCACIONAIS S.A.,Educação,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,SABER SERVICOS EDUCACIONAIS S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
03820456000196,03.820.456/0001-96,BSB ENERGETICA S.A,BSB ENERGETICA S.A,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,BSB ENERGETICA S.A é devedor/emissor de ativos de renda fixa no mercado de capitais.
03847461000192,03.847.461/0001-92,BRADESPAR S.A.,BRADESPAR S.A.,Empreendimentos e Participações,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,BRADESPAR S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
03951798000145,03.951.798/0001-45,UNICOBA DA AMAZONIA S/A,UNICOBA DA AMAZONIA S/A,Indústria e Comércio,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,UNICOBA DA AMAZONIA S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
03983431000103,03.983.431/0001-03,EDP ENERGIAS DO BRASIL S.A.,EDP ENERGIAS DO BRASIL S.A.,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,EDP ENERGIAS DO BRASIL S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
03995515001309,03.995.515/0013-09,MATEUS SUPERMERCADOS  S.A.,MATEUS SUPERMERCADOS  S.A.,Comércio Atacadista e Varejista,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,MATEUS SUPERMERCADOS  S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
04023261000188,04.023.261/0001-88,NC ENERGIA S.A.,NC ENERGIA S.A.,Outros Serviços,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,NC ENERGIA S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
04031960000170,04.031.960/0001-70,ANDRADE GUTIERREZ PARTICIPACOES S.A.,ANDRADE GUTIERREZ PARTICIPACOES S.A.,Construção Civil,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,ANDRADE GUTIERREZ PARTICIPACOES S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
04032433000180,04.032.433/0001-80,ATMA PARTICIPACOES S/A,ATMA PARTICIPACOES S/A,TI e Telecomunicações,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,ATMA PARTICIPACOES S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
04100850000112,04.100.850/0001-12,EXPANSION TRANSMISSAO DE ENERGIA ELETRICA SA,EXPANSION TRANSMISSAO DE ENERGIA ELETRICA SA,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,EXPANSION TRANSMISSAO DE ENERGIA ELETRICA SA é devedor/emissor de ativos de renda fixa no mercado de capitais.
04128563000110,04.128.563/0001-10,AES TIETE ENERGIA S/A,AES TIETE ENERGIA S/A,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,AES TIETE ENERGIA S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
04229761000170,04.229.761/0001-70,VIDEOLAR - INNOVA S.A.,VIDEOLAR - INNOVA S.A.,Química e Petroquímica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,VIDEOLAR - INNOVA S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
04233319000118,04.233.319/0001-18,NCF PARTICIPACOES S.A.,NCF PARTICIPACOES S.A.,Empreendimentos e Participações,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,NCF PARTICIPACOES S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
04310392000146,04.310.392/0001-46,ANHANGUERA EDUCACIONAL PARTICIPACOES S.A.,ANHANGUERA EDUCACIONAL PARTICIPACOES S.A.,Educação,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,ANHANGUERA EDUCACIONAL PARTICIPACOES S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
04368865000166,04.368.865/0001-66,LIGGA TELECOMUNICACOES S.A,LIGGA TELECOMUNICACOES S.A,TI e Telecomunicações,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,LIGGA TELECOMUNICACOES S.A é devedor/emissor de ativos de renda fixa no mercado de capitais.
04382592000104,04.382.592/0001-04,GAZIN HOLDING S/A,GAZIN HOLDING S/A,Comércio Atacadista e Varejista,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,GAZIN HOLDING S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
04437534000130,04.437.534/0001-30,LOCAMERICA RENT A CAR S.A.,LOCAMERICA RENT A CAR S.A.,Locação de Veículos,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,LOCAMERICA RENT A CAR S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
04531065000114,04.531.065/0001-14,PRAVALER S.A.,PRAVALER S.A.,Renda Fixa / Crédito Privado,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,PRAVALER S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
04547015000125,04.547.015/0001-25,ELECTRA PCH BURITI SPE SA,ELECTRA PCH BURITI SPE SA,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,ELECTRA PCH BURITI SPE SA é devedor/emissor de ativos de renda fixa no mercado de capitais.
04591168000170,04.591.168/0001-70,FOZ  DO CHAPECO ENERGIA S.A.,FOZ  DO CHAPECO ENERGIA S.A.,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,FOZ  DO CHAPECO ENERGIA S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
04705039000165,04.705.039/0001-65,HORIZON TRANSMISSAO ES S.A.,HORIZON TRANSMISSAO ES S.A.,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,HORIZON TRANSMISSAO ES S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
04718109000110,04.718.109/0001-10,CELEO REDES BRASIL S/A,CELEO REDES BRASIL S/A,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,CELEO REDES BRASIL S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
04739720000124,04.739.720/0001-24,USINA TERMELETRICA PAMPA SUL S.A.,USINA TERMELETRICA PAMPA SUL S.A.,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,USINA TERMELETRICA PAMPA SUL S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
04821041000108,04.821.041/0001-08,METALFRIO SOLUTIONS S/A,METALFRIO SOLUTIONS S/A,Indústria e Comércio,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,METALFRIO SOLUTIONS S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
04853028000122,04.853.028/0001-22,TEP TERMOELETRICA POTIGUAR S/A,TEP TERMOELETRICA POTIGUAR S/A,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,TEP TERMOELETRICA POTIGUAR S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
04854422000185,04.854.422/0001-85,AGRICOLA ALVORADA S.A.,AGRICOLA ALVORADA S.A.,Alimentos e Bebidas,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,AGRICOLA ALVORADA S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
04871143000120,04.871.143/0001-20,BCLV COMERCIO DE VEICULOS S.A.,BCLV COMERCIO DE VEICULOS S.A.,Indústria Automobilística,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,BCLV COMERCIO DE VEICULOS S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
05104205000130,05.104.205/0001-30,CONFLUENCIA ENERGIA S/A,CONFLUENCIA ENERGIA S/A,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,CONFLUENCIA ENERGIA S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
05144757000172,05.144.757/0001-72,NOVONOR S.A. – EM RECUPERACAO JUDICIAL,NOVONOR S.A. – EM RECUPERACAO JUDICIAL,Empreendimentos e Participações,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,NOVONOR S.A. – EM RECUPERACAO JUDICIAL é devedor/emissor de ativos de renda fixa no mercado de capitais.
05169726000176,05.169.726/0001-76,COMPORTE PARTICIPACOES S.A.,COMPORTE PARTICIPACOES S.A.,Empreendimentos e Participações,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,COMPORTE PARTICIPACOES S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
05262743000153,05.262.743/0001-53,CIPASA DESENVOLVIMENTO URBANO S/A,CIPASA DESENVOLVIMENTO URBANO S/A,Construção Civil,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,CIPASA DESENVOLVIMENTO URBANO S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
05303439000107,05.303.439/0001-07,UNIGEL PARTICIPACOES S.A.,UNIGEL PARTICIPACOES S.A.,Empreendimentos e Participações,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,UNIGEL PARTICIPACOES S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
05319403000111,05.319.403/0001-11,RIO CORRENTE S/A,RIO CORRENTE S/A,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,RIO CORRENTE S/A é devedor/emissor de ativos de renda fixa no mercado de capitais.
05336882000184,05.336.882/0001-84,CACHOEIRA PAULISTA TRANSMISSORA DE ENERGIA S.A.,CACHOEIRA PAULISTA TRANSMISSORA DE ENERGIA S.A.,Energia Elétrica,Emissor / Devedor,Ativo,,,,,Emissor / Devedor,CACHOEIRA PAULISTA TRANSMISSORA DE ENERGIA S.A. é devedor/emissor de ativos de renda fixa no mercado de capitais.
