date,data_vencimento,taxa_indicativa,taxa_compra,taxa_venda,pu,vencimento_iso,vertice_ano,titulo_nome
2026-06-12,20290515,8.3561,8.3714,8.3414,4485.108365,2029-05-15,2029,NTN-B 2029
2026-06-12,20300815,8.3538,8.3655,8.3398,4456.465259,2030-08-15,2030,NTN-B 2030
2026-06-12,20310515,8.2471,8.2605,8.234,4353.350076,2031-05-15,2031,NTN-B 2031
2026-06-12,20320815,8.1435,8.1519,8.1327,4359.476058,2032-08-15,2032,NTN-B 2032
2026-06-12,20330515,8.0744,8.0858,8.0611,4263.958039,2033-05-15,2033,NTN-B 2033
2026-06-12,20350515,7.8637,7.8762,7.8549,4222.7886,2035-05-15,2035,NTN-B 2035
2026-06-12,20370515,7.6437,7.6574,7.6336,4212.731582,2037-05-15,2037,NTN-B 2037
2026-06-12,20400815,7.515,7.5289,7.5019,4232.736817,2040-08-15,2040,NTN-B 2040
2026-06-12,20450515,7.4325,7.4483,7.4226,4103.357963,2045-05-15,2045,NTN-B 2045
2026-06-12,20500815,7.34,7.3535,7.3286,4143.671184,2050-08-15,2050,NTN-B 2050
2026-06-12,20550515,7.28,7.2935,7.2688,4061.18566,2055-05-15,2055,NTN-B 2055
2026-06-12,20600815,7.2695,7.2847,7.2548,4102.676773,2060-08-15,2060,NTN-B 2060
2026-06-15,20260815,11.315,11.3328,11.2989,4779.373714,2026-08-15,2026,NTN-B 2026
2026-06-15,20270515,8.28,8.2907,8.2693,4665.804428,2027-05-15,2027,NTN-B 2027
2026-06-15,20280815,8.5059,8.5243,8.4963,4602.899129,2028-08-15,2028,NTN-B 2028
2026-06-15,20290515,8.3648,8.3787,8.3521,4486.869278,2029-05-15,2029,NTN-B 2029
2026-06-15,20300815,8.38,8.391,8.3705,4455.255745,2030-08-15,2030,NTN-B 2030
2026-06-15,20310515,8.28,8.2924,8.2666,4350.35522,2031-05-15,2031,NTN-B 2031
2026-06-15,20320815,8.1655,8.1778,8.1538,4357.599692,2032-08-15,2032,NTN-B 2032
2026-06-15,20330515,8.0932,8.1058,8.0773,4262.323763,2033-05-15,2033,NTN-B 2033
2026-06-15,20350515,7.8936,7.9061,7.8804,4217.271759,2035-05-15,2035,NTN-B 2035
2026-06-15,20370515,7.6902,7.7044,7.681,4200.814362,2037-05-15,2037,NTN-B 2037
2026-06-15,20400815,7.555,7.5653,7.5457,4220.721282,2040-08-15,2040,NTN-B 2040
2026-06-15,20450515,7.4749,7.4866,7.4612,4088.077883,2045-05-15,2045,NTN-B 2045
2026-06-15,20500815,7.3833,7.3946,7.3682,4126.140936,2050-08-15,2050,NTN-B 2050
2026-06-15,20550515,7.3126,7.3308,7.2951,4047.601583,2055-05-15,2055,NTN-B 2055
2026-06-15,20600815,7.3077,7.3221,7.2953,4085.72615,2060-08-15,2060,NTN-B 2060
2026-06-16,20260815,11.076,11.1231,11.0459,4783.93981,2026-08-15,2026,NTN-B 2026
2026-06-16,20270515,8.5046,8.5174,8.4891,4659.35447,2027-05-15,2027,NTN-B 2027
2026-06-16,20280815,8.6596,8.6688,8.6448,4591.981368,2028-08-15,2028,NTN-B 2028
2026-06-16,20290515,8.44,8.46,8.428,4480.661468,2029-05-15,2029,NTN-B 2029
2026-06-16,20300815,8.4406,8.4548,8.4274,4448.33317,2030-08-15,2030,NTN-B 2030
2026-06-16,20310515,8.3451,8.3624,8.3364,4341.300993,2031-05-15,2031,NTN-B 2031
2026-06-16,20320815,8.2548,8.2688,8.2382,4341.457168,2032-08-15,2032,NTN-B 2032
2026-06-16,20330515,8.2078,8.2174,8.195,4238.916216,2033-05-15,2033,NTN-B 2033
2026-06-16,20350515,7.99,8.0045,7.9785,4193.516514,2035-05-15,2035,NTN-B 2035
2026-06-16,20370515,7.7723,7.7869,7.7578,4177.487244,2037-05-15,2037,NTN-B 2037
2026-06-16,20400815,7.6325,7.6436,7.6169,4194.780115,2040-08-15,2040,NTN-B 2040
2026-06-16,20450515,7.5232,7.54,7.5035,4069.92975,2045-05-15,2045,NTN-B 2045
2026-06-16,20500815,7.4228,7.4363,7.4082,4109.924838,2050-08-15,2050,NTN-B 2050
2026-06-16,20550515,7.3449,7.3613,7.3307,4033.706533,2055-05-15,2055,NTN-B 2055
2026-06-16,20600815,7.3456,7.36,7.3245,4068.524172,2060-08-15,2060,NTN-B 2060
2026-06-17,20260815,11.1029,11.1566,11.047,4786.47661,2026-08-15,2026,NTN-B 2026
2026-06-17,20270515,8.5193,8.534,8.5076,4661.02005,2027-05-15,2027,NTN-B 2027
2026-06-17,20280815,8.7687,8.7854,8.7541,4584.94145,2028-08-15,2028,NTN-B 2028
2026-06-17,20290515,8.5669,8.5954,8.5537,4468.804791,2029-05-15,2029,NTN-B 2029
2026-06-17,20300815,8.6157,8.6375,8.5868,4424.496213,2030-08-15,2030,NTN-B 2030
2026-06-17,20310515,8.5134,8.5376,8.4938,4314.853664,2031-05-15,2031,NTN-B 2031
2026-06-17,20320815,8.4504,8.4717,8.4294,4304.056969,2032-08-15,2032,NTN-B 2032
2026-06-17,20330515,8.3655,8.385,8.3473,4206.304511,2033-05-15,2033,NTN-B 2033
2026-06-17,20350515,8.1097,8.1266,8.098,4163.856127,2035-05-15,2035,NTN-B 2035
2026-06-17,20370515,7.8676,7.89,7.8545,4150.370908,2037-05-15,2037,NTN-B 2037
2026-06-17,20400815,7.7313,7.747,7.7142,4161.574668,2040-08-15,2040,NTN-B 2040
2026-06-17,20450515,7.5988,7.6224,7.5778,4040.789892,2045-05-15,2045,NTN-B 2045
2026-06-17,20500815,7.4879,7.5124,7.4724,4082.305813,2050-08-15,2050,NTN-B 2050
2026-06-17,20550515,7.4014,7.4185,7.3764,4008.324073,2055-05-15,2055,NTN-B 2055
2026-06-17,20600815,7.4017,7.4192,7.3785,4042.489153,2060-08-15,2060,NTN-B 2060
2026-06-18,20260815,10.9804,11.0046,10.9533,4790.098175,2026-08-15,2026,NTN-B 2026
2026-06-18,20270515,8.52,8.535,8.5066,4663.225714,2027-05-15,2027,NTN-B 2027
2026-06-18,20280815,8.82,8.8337,8.8071,4582.841594,2028-08-15,2028,NTN-B 2028
2026-06-18,20290515,8.6346,8.6532,8.6193,4463.519938,2029-05-15,2029,NTN-B 2029
2026-06-18,20300815,8.7,8.7127,8.6841,4414.214838,2030-08-15,2030,NTN-B 2030
2026-06-18,20310515,8.598,8.6137,8.5842,4302.690158,2031-05-15,2031,NTN-B 2031
2026-06-18,20320815,8.52,8.5339,8.508,4292.194775,2032-08-15,2032,NTN-B 2032
2026-06-18,20330515,8.425,8.4371,8.4114,4195.340907,2033-05-15,2033,NTN-B 2033
2026-06-18,20350515,8.15,8.1616,8.1389,4155.224592,2035-05-15,2035,NTN-B 2035
2026-06-18,20370515,7.9036,7.923,7.891,4141.37277,2037-05-15,2037,NTN-B 2037
2026-06-18,20400815,7.7543,7.7708,7.7373,4155.338209,2040-08-15,2040,NTN-B 2040
2026-06-18,20450515,7.61,7.6235,7.598,4038.033257,2045-05-15,2045,NTN-B 2045
2026-06-18,20500815,7.51,7.5207,7.5011,4074.191908,2050-08-15,2050,NTN-B 2050
2026-06-18,20550515,7.42,7.4331,7.4054,4001.207105,2055-05-15,2055,NTN-B 2055
2026-06-18,20600815,7.4147,7.4321,7.4,4037.858097,2060-08-15,2060,NTN-B 2060
2026-06-19,20260815,11.15,11.1725,11.12,4791.627972,2026-08-15,2026,NTN-B 2026
2026-06-19,20270515,8.5733,8.5885,8.5596,4663.433871,2027-05-15,2027,NTN-B 2027
2026-06-19,20280815,8.9683,8.985,8.9518,4572.59243,2028-08-15,2028,NTN-B 2028
2026-06-19,20290515,8.8171,8.8354,8.7984,4445.752476,2029-05-15,2029,NTN-B 2029
2026-06-19,20300815,8.8766,8.8916,8.8648,4390.521296,2030-08-15,2030,NTN-B 2030
2026-06-19,20310515,8.7778,8.7884,8.76,4274.746517,2031-05-15,2031,NTN-B 2031
2026-06-19,20320815,8.652,8.666,8.6382,4268.032602,2032-08-15,2032,NTN-B 2032
2026-06-19,20330515,8.538,8.5555,8.5274,4172.882514,2033-05-15,2033,NTN-B 2033
2026-06-19,20350515,8.258,8.2693,8.245,4129.02427,2035-05-15,2035,NTN-B 2035
2026-06-19,20370515,7.9763,7.9903,7.951,4121.396543,2037-05-15,2037,NTN-B 2037
2026-06-19,20400815,7.8262,7.8562,7.8015,4132.011914,2040-08-15,2040,NTN-B 2040
2026-06-19,20450515,7.6656,7.69,7.6373,4017.330868,2045-05-15,2045,NTN-B 2045
2026-06-19,20500815,7.5659,7.5859,7.5361,4051.085097,2050-08-15,2050,NTN-B 2050
2026-06-19,20550515,7.4658,7.4842,7.4381,3981.256599,2055-05-15,2055,NTN-B 2055
2026-06-19,20600815,7.464,7.4815,7.4487,4015.526918,2060-08-15,2060,NTN-B 2060
2026-06-22,20260815,11.1019,11.1376,11.0786,4794.706638,2026-08-15,2026,NTN-B 2026
2026-06-22,20270515,8.6,8.6189,8.589,4664.669587,2027-05-15,2027,NTN-B 2027
2026-06-22,20280815,8.963,8.9763,8.9513,4575.305814,2028-08-15,2028,NTN-B 2028
2026-06-22,20290515,8.7332,8.7478,8.7219,4457.064914,2029-05-15,2029,NTN-B 2029
2026-06-22,20300815,8.7798,8.7897,8.766,4406.811702,2030-08-15,2030,NTN-B 2030
2026-06-22,20310515,8.68,8.6932,8.6617,4293.121625,2031-05-15,2031,NTN-B 2031
2026-06-22,20320815,8.5521,8.5654,8.5401,4289.91095,2032-08-15,2032,NTN-B 2032
2026-06-22,20330515,8.4326,8.4468,8.417,4197.67746,2033-05-15,2033,NTN-B 2033
2026-06-22,20350515,8.1646,8.176,8.151,4155.275721,2035-05-15,2035,NTN-B 2035
2026-06-22,20370515,7.9192,7.938,7.905,4140.448845,2037-05-15,2037,NTN-B 2037
2026-06-22,20400815,7.7964,7.806,7.7835,4144.303549,2040-08-15,2040,NTN-B 2040
2026-06-22,20450515,7.6421,7.6568,7.6265,4028.615087,2045-05-15,2045,NTN-B 2045
2026-06-22,20500815,7.5492,7.561,7.5307,4060.295636,2050-08-15,2050,NTN-B 2050
2026-06-22,20550515,7.4583,7.4678,7.4287,3986.549569,2055-05-15,2055,NTN-B 2055
2026-06-22,20600815,7.4512,7.4606,7.4238,4023.529151,2060-08-15,2060,NTN-B 2060
2026-06-23,20260815,11.15,11.1751,11.117,4797.127803,2026-08-15,2026,NTN-B 2026
2026-06-23,20270515,8.5772,8.5884,8.5654,4667.776388,2027-05-15,2027,NTN-B 2027
2026-06-23,20280815,8.8894,8.9031,8.8753,4583.741304,2028-08-15,2028,NTN-B 2028
2026-06-23,20290515,8.6455,8.6587,8.6339,4468.802263,2029-05-15,2029,NTN-B 2029
2026-06-23,20300815,8.6925,8.7062,8.6824,4421.747731,2030-08-15,2030,NTN-B 2030
2026-06-23,20310515,8.6133,8.6326,8.6048,4306.349275,2031-05-15,2031,NTN-B 2031
2026-06-23,20320815,8.5116,8.5296,8.4988,4300.035869,2032-08-15,2032,NTN-B 2032
2026-06-23,20330515,8.4134,8.4291,8.3996,4203.847597,2033-05-15,2033,NTN-B 2033
2026-06-23,20350515,8.1936,8.2046,8.1793,4149.641344,2035-05-15,2035,NTN-B 2035
2026-06-23,20370515,7.9566,7.9733,7.9366,4131.089497,2037-05-15,2037,NTN-B 2037
2026-06-23,20400815,7.8256,7.8436,7.8091,4135.967823,2040-08-15,2040,NTN-B 2040
2026-06-23,20450515,7.6541,7.6635,7.6393,4025.566099,2045-05-15,2045,NTN-B 2045
2026-06-23,20500815,7.5555,7.5664,7.5404,4059.297591,2050-08-15,2050,NTN-B 2050
2026-06-23,20550515,7.4722,7.4796,7.4567,3981.741682,2055-05-15,2055,NTN-B 2055
2026-06-23,20600815,7.4672,7.4781,7.4523,4017.50502,2060-08-15,2060,NTN-B 2060
2026-06-24,20260815,11.2,11.232,11.1667,4799.554339,2026-08-15,2026,NTN-B 2026
2026-06-24,20270515,8.6677,8.6815,8.6561,4666.630237,2027-05-15,2027,NTN-B 2027
2026-06-24,20280815,8.89,8.906,8.8768,4585.950173,2028-08-15,2028,NTN-B 2028
2026-06-24,20290515,8.6503,8.6655,8.6418,4470.439172,2029-05-15,2029,NTN-B 2029
2026-06-24,20300815,8.66,8.671,8.6446,4428.663838,2030-08-15,2030,NTN-B 2030
2026-06-24,20310515,8.56,8.5757,8.545,4317.359265,2031-05-15,2031,NTN-B 2031
2026-06-24,20320815,8.46,8.472,8.4434,4312.394921,2032-08-15,2032,NTN-B 2032
2026-06-24,20330515,8.3517,8.371,8.3353,4219.275575,2033-05-15,2033,NTN-B 2033
2026-06-24,20350515,8.1386,8.163,8.1277,4165.946772,2035-05-15,2035,NTN-B 2035
2026-06-24,20370515,7.9325,7.9478,7.911,4140.225028,2037-05-15,2037,NTN-B 2037
2026-06-24,20400815,7.8,7.8171,7.78,4146.795205,2040-08-15,2040,NTN-B 2040
2026-06-24,20450515,7.634,7.6528,7.6131,4035.495369,2045-05-15,2045,NTN-B 2045
2026-06-24,20500815,7.5541,7.576,7.5306,4061.719233,2050-08-15,2050,NTN-B 2050
2026-06-24,20550515,7.4777,7.4958,7.4504,3980.906533,2055-05-15,2055,NTN-B 2055
2026-06-24,20600815,7.4706,7.4953,7.4446,4017.622783,2060-08-15,2060,NTN-B 2060
2026-06-25,20260815,11.3965,11.4313,11.3411,4801.071869,2026-08-15,2026,NTN-B 2026
2026-06-25,20270515,8.725,8.7393,8.7115,4666.758063,2027-05-15,2027,NTN-B 2027
2026-06-25,20280815,8.8757,8.8912,8.8625,4589.405629,2028-08-15,2028,NTN-B 2028
2026-06-25,20290515,8.6141,8.633,8.6057,4476.548868,2029-05-15,2029,NTN-B 2029
2026-06-25,20300815,8.6077,8.6244,8.5963,4438.49092,2030-08-15,2030,NTN-B 2030
2026-06-25,20310515,8.5097,8.5223,8.4953,4327.879829,2031-05-15,2031,NTN-B 2031
2026-06-25,20320815,8.4146,8.4238,8.3971,4323.540096,2032-08-15,2032,NTN-B 2032
2026-06-25,20330515,8.2993,8.3139,8.2848,4232.718379,2033-05-15,2033,NTN-B 2033
2026-06-25,20350515,8.0922,8.1054,8.0755,4180.049364,2035-05-15,2035,NTN-B 2035
2026-06-25,20370515,7.9011,7.92,7.8786,4151.58526,2037-05-15,2037,NTN-B 2037
2026-06-25,20400815,7.77,7.787,7.7523,4159.189269,2040-08-15,2040,NTN-B 2040
2026-06-25,20450515,7.6034,7.6208,7.583,4049.715227,2045-05-15,2045,NTN-B 2045
2026-06-25,20500815,7.5305,7.5494,7.515,4074.029105,2050-08-15,2050,NTN-B 2050
2026-06-25,20550515,7.4621,7.4793,7.4516,3990.015464,2055-05-15,2055,NTN-B 2055
2026-06-25,20600815,7.457,7.4747,7.4446,4026.007774,2060-08-15,2060,NTN-B 2060
2026-06-26,20260815,11.5904,11.6079,11.5702,4802.483971,2026-08-15,2026,NTN-B 2026
2026-06-26,20270515,8.6854,8.7002,8.6723,4670.306078,2027-05-15,2027,NTN-B 2027
2026-06-26,20280815,8.8046,8.8153,8.7913,4597.427237,2028-08-15,2028,NTN-B 2028
2026-06-26,20290515,8.5166,8.5328,8.501,4489.177447,2029-05-15,2029,NTN-B 2029
2026-06-26,20300815,8.5452,8.5581,8.5255,4449.655802,2030-08-15,2030,NTN-B 2030
2026-06-26,20310515,8.4716,8.4814,8.4526,4336.184474,2031-05-15,2031,NTN-B 2031
2026-06-26,20320815,8.3827,8.3944,8.3623,4331.815818,2032-08-15,2032,NTN-B 2032
2026-06-26,20330515,8.296,8.3102,8.275,4235.26,2033-05-15,2033,NTN-B 2033
2026-06-26,20350515,8.1273,8.1413,8.1102,4172.606276,2035-05-15,2035,NTN-B 2035
2026-06-26,20370515,7.9582,7.9681,7.9368,4136.121842,2037-05-15,2037,NTN-B 2037
2026-06-26,20400815,7.8424,7.8546,7.8226,4135.572206,2040-08-15,2040,NTN-B 2040
2026-06-26,20450515,7.6679,7.6883,7.644,4025.232853,2045-05-15,2045,NTN-B 2045
2026-06-26,20500815,7.6111,7.6243,7.5897,4039.945083,2050-08-15,2050,NTN-B 2050
2026-06-26,20550515,7.5425,7.5594,7.5217,3953.922368,2055-05-15,2055,NTN-B 2055
2026-06-26,20600815,7.5361,7.5533,7.5158,3989.388081,2060-08-15,2060,NTN-B 2060
2026-06-29,20260815,11.3101,11.3328,11.2968,4806.970675,2026-08-15,2026,NTN-B 2026
2026-06-29,20270515,8.6634,8.68,8.6493,4673.360781,2027-05-15,2027,NTN-B 2027
2026-06-29,20280815,8.8172,8.8341,8.8028,4598.603879,2028-08-15,2028,NTN-B 2028
2026-06-29,20290515,8.5543,8.5741,8.5457,4487.186477,2029-05-15,2029,NTN-B 2029
2026-06-29,20300815,8.5664,8.5832,8.5485,4448.644614,2030-08-15,2030,NTN-B 2030
2026-06-29,20310515,8.45,8.4665,8.4363,4341.871381,2031-05-15,2031,NTN-B 2031
2026-06-29,20320815,8.3564,8.37,8.3435,4339.132269,2032-08-15,2032,NTN-B 2032
2026-06-29,20330515,8.2653,8.282,8.2482,4243.955241,2033-05-15,2033,NTN-B 2033
2026-06-29,20350515,8.11,8.1237,8.0958,4179.060089,2035-05-15,2035,NTN-B 2035
2026-06-29,20370515,7.96,7.9692,7.9442,4137.456867,2037-05-15,2037,NTN-B 2037
2026-06-29,20400815,7.85,7.863,7.827,4134.7841,2040-08-15,2040,NTN-B 2040
2026-06-29,20450515,7.6898,7.702,7.673,4018.205984,2045-05-15,2045,NTN-B 2045
2026-06-29,20500815,7.6368,7.6525,7.6187,4030.441947,2050-08-15,2050,NTN-B 2050
2026-06-29,20550515,7.5684,7.589,7.5481,3943.63864,2055-05-15,2055,NTN-B 2055
2026-06-29,20600815,7.5615,7.5835,7.5441,3978.99119,2060-08-15,2060,NTN-B 2060
2026-06-30,20260815,11.2498,11.2785,11.2146,4810.088855,2026-08-15,2026,NTN-B 2026
2026-06-30,20270515,8.65,8.6653,8.6378,4676.098736,2027-05-15,2027,NTN-B 2027
2026-06-30,20280815,8.7903,8.8051,8.7751,4603.079572,2028-08-15,2028,NTN-B 2028
2026-06-30,20290515,8.53,8.5426,8.516,4491.97252,2029-05-15,2029,NTN-B 2029
2026-06-30,20300815,8.52,8.532,8.5026,4457.600523,2030-08-15,2030,NTN-B 2030
2026-06-30,20310515,8.3922,8.4051,8.3773,4353.674052,2031-05-15,2031,NTN-B 2031
2026-06-30,20320815,8.2991,8.3125,8.2878,4352.702422,2032-08-15,2032,NTN-B 2032
2026-06-30,20330515,8.2248,8.2452,8.2137,4254.819015,2033-05-15,2033,NTN-B 2033
2026-06-30,20350515,8.1098,8.1311,8.0984,4181.032026,2035-05-15,2035,NTN-B 2035
2026-06-30,20370515,7.9879,7.9971,7.9705,4130.976503,2037-05-15,2037,NTN-B 2037
2026-06-30,20400815,7.8531,7.8658,7.8423,4135.564491,2040-08-15,2040,NTN-B 2040
2026-06-30,20450515,7.6989,7.714,7.685,4016.333666,2045-05-15,2045,NTN-B 2045
2026-06-30,20500815,7.64,7.6569,7.6256,4030.81806,2050-08-15,2050,NTN-B 2050
2026-06-30,20550515,7.569,7.5905,7.5532,3945.091874,2055-05-15,2055,NTN-B 2055
2026-06-30,20600815,7.5551,7.5743,7.5446,3983.795917,2060-08-15,2060,NTN-B 2060
2026-07-01,20260815,11.435,11.4565,11.4011,4811.79523,2026-08-15,2026,NTN-B 2026
2026-07-01,20270515,8.7045,8.7226,8.685,4676.339232,2027-05-15,2027,NTN-B 2027
2026-07-01,20280815,8.869,8.8825,8.8541,4598.748899,2028-08-15,2028,NTN-B 2028
2026-07-01,20290515,8.6033,8.6178,8.5861,4486.122511,2029-05-15,2029,NTN-B 2029
2026-07-01,20300815,8.59,8.6043,8.5757,4449.413106,2030-08-15,2030,NTN-B 2030
2026-07-01,20310515,8.46,8.4807,8.4425,4344.285978,2031-05-15,2031,NTN-B 2031
2026-07-01,20320815,8.384,8.3996,8.3682,4337.658945,2032-08-15,2032,NTN-B 2032
2026-07-01,20330515,8.3282,8.3452,8.3177,4234.148283,2033-05-15,2033,NTN-B 2033
2026-07-01,20350515,8.22,8.2361,8.21,4154.187766,2035-05-15,2035,NTN-B 2035
2026-07-01,20370515,8.078,8.0977,8.063,4106.016153,2037-05-15,2037,NTN-B 2037
2026-07-01,20400815,7.9389,7.9535,7.9195,4107.732166,2040-08-15,2040,NTN-B 2040
2026-07-01,20450515,7.753,7.7728,7.7289,3996.499445,2045-05-15,2045,NTN-B 2045
2026-07-01,20500815,7.6888,7.7052,7.6727,4011.317834,2050-08-15,2050,NTN-B 2050
2026-07-01,20550515,7.6157,7.6257,7.5968,3925.308608,2055-05-15,2055,NTN-B 2055
2026-07-01,20600815,7.602,7.622,7.5872,3963.259989,2060-08-15,2060,NTN-B 2060
2026-07-02,20260815,11.4504,11.4816,11.4287,4814.497636,2026-08-15,2026,NTN-B 2026
2026-07-02,20270515,8.6864,8.7018,8.6725,4679.248923,2027-05-15,2027,NTN-B 2027
2026-07-02,20280815,8.8741,8.889,8.86,4600.566004,2028-08-15,2028,NTN-B 2028
2026-07-02,20290515,8.6484,8.6667,8.637,4483.366573,2029-05-15,2029,NTN-B 2029
2026-07-02,20300815,8.6593,8.6772,8.6473,4441.379592,2030-08-15,2030,NTN-B 2030
2026-07-02,20310515,8.55,8.5639,8.5382,4331.234884,2031-05-15,2031,NTN-B 2031
2026-07-02,20320815,8.4657,8.485,8.4518,4323.350473,2032-08-15,2032,NTN-B 2032
2026-07-02,20330515,8.3938,8.4051,8.3804,4221.848748,2033-05-15,2033,NTN-B 2033
2026-07-02,20350515,8.28,8.294,8.2671,4140.558237,2035-05-15,2035,NTN-B 2035
2026-07-02,20370515,8.13,8.1462,8.1162,4092.512159,2037-05-15,2037,NTN-B 2037
2026-07-02,20400815,7.9714,7.9926,7.9575,4098.424283,2040-08-15,2040,NTN-B 2040
2026-07-02,20450515,7.7664,7.7855,7.7564,3992.954277,2045-05-15,2045,NTN-B 2045
2026-07-02,20500815,7.695,7.7156,7.679,4010.406182,2050-08-15,2050,NTN-B 2050
2026-07-02,20550515,7.6253,7.6431,7.6093,3922.6441,2055-05-15,2055,NTN-B 2055
2026-07-02,20600815,7.6061,7.6303,7.5895,3963.066525,2060-08-15,2060,NTN-B 2060
2026-07-03,20260815,11.5375,11.567,11.5121,4816.830883,2026-08-15,2026,NTN-B 2026
2026-07-03,20270515,8.6071,8.6229,8.5923,4684.378537,2027-05-15,2027,NTN-B 2027
2026-07-03,20280815,8.7807,8.792,8.7667,4610.567875,2028-08-15,2028,NTN-B 2028
2026-07-03,20290515,8.564,8.5766,8.5498,4494.67385,2029-05-15,2029,NTN-B 2029
2026-07-03,20300815,8.57,8.585,8.5578,4456.592556,2030-08-15,2030,NTN-B 2030
2026-07-03,20310515,8.4631,8.4827,8.453,4347.868114,2031-05-15,2031,NTN-B 2031
2026-07-03,20320815,8.3767,8.3927,8.3642,4343.192711,2032-08-15,2032,NTN-B 2032
2026-07-03,20330515,8.287,8.3034,8.278,4247.105132,2033-05-15,2033,NTN-B 2033
2026-07-03,20350515,8.1839,8.1978,8.1753,4167.428879,2035-05-15,2035,NTN-B 2035
2026-07-03,20370515,8.0269,8.05,8.0095,4124.970915,2037-05-15,2037,NTN-B 2037
2026-07-03,20400815,7.8676,7.8905,7.8543,4136.109374,2040-08-15,2040,NTN-B 2040
2026-07-03,20450515,7.6704,7.6926,7.6624,4033.150945,2045-05-15,2045,NTN-B 2045
2026-07-03,20500815,7.6133,7.632,7.5964,4047.893162,2050-08-15,2050,NTN-B 2050
2026-07-03,20550515,7.5352,7.5569,7.5198,3965.997752,2055-05-15,2055,NTN-B 2055
2026-07-03,20600815,7.5208,7.5405,7.5048,4005.482616,2060-08-15,2060,NTN-B 2060
2026-07-06,20260815,11.4349,11.4756,11.4102,4820.165388,2026-08-15,2026,NTN-B 2026
2026-07-06,20270515,8.56,8.5726,8.547,4688.323957,2027-05-15,2027,NTN-B 2027
2026-07-06,20280815,8.7,8.7143,8.6862,4619.515061,2028-08-15,2028,NTN-B 2028
2026-07-06,20290515,8.49,8.503,8.4763,4504.855699,2029-05-15,2029,NTN-B 2029
2026-07-06,20300815,8.49,8.5062,8.4793,4470.477334,2030-08-15,2030,NTN-B 2030
2026-07-06,20310515,8.402,8.415,8.3881,4360.204782,2031-05-15,2031,NTN-B 2031
2026-07-06,20320815,8.3289,8.3435,8.3163,4354.82679,2032-08-15,2032,NTN-B 2032
2026-07-06,20330515,8.2377,8.2517,8.2246,4259.88199,2033-05-15,2033,NTN-B 2033
2026-07-06,20350515,8.14,8.1518,8.1265,4180.815072,2035-05-15,2035,NTN-B 2035
2026-07-06,20370515,7.9924,8.0057,7.9755,4137.150897,2037-05-15,2037,NTN-B 2037
2026-07-06,20400815,7.825,7.841,7.811,4152.805881,2040-08-15,2040,NTN-B 2040
2026-07-06,20450515,7.6214,7.6415,7.605,4054.759488,2045-05-15,2045,NTN-B 2045
2026-07-06,20500815,7.5645,7.5831,7.548,4071.249152,2050-08-15,2050,NTN-B 2050
2026-07-06,20550515,7.4815,7.5,7.4616,3992.893608,2055-05-15,2055,NTN-B 2055
2026-07-06,20600815,7.469,7.492,7.4512,4032.29902,2060-08-15,2060,NTN-B 2060
2026-07-07,20260815,11.4789,11.5017,11.4632,4822.741871,2026-08-15,2026,NTN-B 2026
2026-07-07,20270515,8.5611,8.5721,8.5504,4690.515468,2027-05-15,2027,NTN-B 2027
2026-07-07,20280815,8.72,8.7329,8.7079,4620.07409,2028-08-15,2028,NTN-B 2028
2026-07-07,20290515,8.51,8.5244,8.497,4504.814141,2029-05-15,2029,NTN-B 2029
2026-07-07,20300815,8.5,8.5114,8.4869,4471.123137,2030-08-15,2030,NTN-B 2030
2026-07-07,20310515,8.39,8.4033,8.378,4364.277638,2031-05-15,2031,NTN-B 2031
2026-07-07,20320815,8.32,8.3322,8.3072,4358.652194,2032-08-15,2032,NTN-B 2032
2026-07-07,20330515,8.223,8.2351,8.2132,4265.087678,2033-05-15,2033,NTN-B 2033
2026-07-07,20350515,8.1032,8.1146,8.0906,4192.374303,2035-05-15,2035,NTN-B 2035
2026-07-07,20370515,7.9539,7.9703,7.9384,4150.567669,2037-05-15,2037,NTN-B 2037
2026-07-07,20400815,7.7846,7.8006,7.7741,4168.805303,2040-08-15,2040,NTN-B 2040
2026-07-07,20450515,7.5806,7.5938,7.57,4073.163262,2045-05-15,2045,NTN-B 2045
2026-07-07,20500815,7.5254,7.5417,7.5083,4090.456997,2050-08-15,2050,NTN-B 2050
2026-07-07,20550515,7.4548,7.4764,7.434,4007.246904,2055-05-15,2055,NTN-B 2055
2026-07-07,20600815,7.4525,7.47,7.43,4042.095251,2060-08-15,2060,NTN-B 2060
2026-07-08,20260815,11.5249,11.5563,11.5066,4825.323762,2026-08-15,2026,NTN-B 2026
2026-07-08,20270515,8.5356,8.5525,8.5216,4693.661058,2027-05-15,2027,NTN-B 2027
2026-07-08,20280815,8.717,8.732,8.7066,4622.544981,2028-08-15,2028,NTN-B 2028
2026-07-08,20290515,8.5,8.5153,8.4873,4508.036285,2029-05-15,2029,NTN-B 2029
2026-07-08,20300815,8.49,8.5014,8.4782,4474.710261,2030-08-15,2030,NTN-B 2030
2026-07-08,20310515,8.38,8.3938,8.3653,4368.010054,2031-05-15,2031,NTN-B 2031
2026-07-08,20320815,8.31,8.3227,8.2977,4362.70161,2032-08-15,2032,NTN-B 2032
2026-07-08,20330515,8.22,8.2376,8.2093,4267.723625,2033-05-15,2033,NTN-B 2033
2026-07-08,20350515,8.1,8.1196,8.0911,4195.136934,2035-05-15,2035,NTN-B 2035
2026-07-08,20370515,7.9628,7.9863,7.9422,4149.780332,2037-05-15,2037,NTN-B 2037
